"NPP","NoUrut","kd_Mutasi","kd_Unit","kd_afd","kd_bud","kd_Jabatan","TMT","No_SK","tgl_sk","Jns_mutasi","NmPejabat","st_tinggal","UserId","tglinput",
"01077760015009","002","L","13","21","02","060210106","01-08-2014 00:00:00","KEP/III.1/PUR/077/VIII/2014","04-08-2014 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01077760015009","003","L","13","21","02","060210108","28-03-2013 00:00:00","SK/III.1/PUR/35/III/2013","27-03-2013 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01077760015009","004","L","13","21","02","060210106","01-05-2012 00:00:00","SK/IV.1/PUR/53/IV/2012","30-04-2012 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01077760015009","005","L","13","20","02","060210106","01-01-2010 00:00:00","SK/IV.1/PUR/102/XII/2009","31-12-2009 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01077760015009","006","R","13","20","02","060210108","01-11-2008 00:00:00","SK/D.I/PUR/134/XI/2008","01-11-2008 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01077760015009","007","R","13","20","02","060210106","01-11-2007 00:00:00","SK/DI/PUR/75/X/2007","30-10-2007 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01077760015009","008","R","13","20","02","060211199","01-04-2002 00:00:00","DI/PUR/III/31/2002","01-04-2002 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01077760015009","009","R","13","20","02","060210207","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01078164020916","001","R","13","11","02","060523290","01-10-2002 00:00:00","SK/01/PUR/X/2002","01-10-2002 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01078164020916","002","R","13","14","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01078166020923","001","R","13","02","02","060408259","01-06-2002 00:00:00","SK/DI/PUR/V/89/2002","31-05-2002 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01078166020923","002","R","13","14","02","060509203","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01078466023230","001","R","13","11","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01048462022692","002","L","13","11","02","060524241","01-01-2015 00:00:00","KEP/III.1/PUR/221A/XII/2014","31-12-2014 00:00:00","","ADMINISTRTUR","","","01-01-1900 00:00:00",
"01048465022747","001","R","13","11","02","060524239","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01051281041374","004","P","13","14","02","060523290","01-05-2012 00:00:00","KEP/III.1/309/V/2012","11-05-2012 00:00:00","","DIREKTUR SDM","","","01-01-1900 00:00:00",
"01078463023206","002","R","13","14","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"11117656015481","001","L","13","02","02","060509100","01-02-2015 00:00:00","SB/III.1/4865/XII/2014","23-12-2014 00:00:00","","DIREKSI","","","01-01-1900 00:00:00",
"02017860015931","001","L","13","02","02","060523290","01-01-2015 00:00:00","SB/III.1/43910/XI/2014","26-11-2014 00:00:00","","DIREKSI","","","01-01-1900 00:00:00",
"01078161020908","001","R","13","14","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"02017867015948","002","R","13","02","02","060408259","01-08-2003 00:00:00","SK/D.I/PUR/133/VII/2003","31-07-2003 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01108566026400","007","R","13","11","02","060509103","01-06-2002 00:00:00","DI/PUR/87/V/2002","30-05-2002 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"15058564025327","005","R","13","11","02","060509100","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01077660013823","003","R","13","14","02","060523135","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01048465022764","003","L","13","21","02","060210208","01-04-2012 00:00:00","SK/IV.1/PUR/36/III/2012","31-03-2012 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01119264030539","004","R","36","20","02","060210100","01-01-2006 00:00:00","SK/RAB/0004/I/2006","02-01-2006 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01077960018065","001","L","13","02","02","060523290","01-02-2015 00:00:00","SB/III.1/4865/XII/2015","01-02-2015 00:00:00","","DIREKSI","","","01-01-1900 00:00:00",
"01078465023219","01","L","13","14","02","060523290","01-01-1900 00:00:00","","01-01-1900 00:00:00","","","","MIGRASI","01-05-2015 01:49:50",
"01018062018659","003","L","13","02","02","060402100","01-10-2010 00:00:00","SK/IV.1/PUR/095/IV/2010","30-09-2010 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01028564024880","003","L","13","20","02","060210107","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01028565024889","001","L","13","10","02","060523290","01-01-2015 00:00:00","KEP/III.1/PUR/221B/X/2014","31-12-2014 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01028565024895","001","R","13","12","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01078465023223","004","R","13","11","02","060523135","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01077661013826","002","R","13","14","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01047858022733","001","L","13","02","02","060524141","01-02-2015 00:00:00","SB/III.1/4865/XII/2014","23-12-2014 00:00:00","","DIREKSI","","","01-01-1900 00:00:00",
"01047858022733","002","L","13","12","02","060524141","01-08-2014 00:00:00","KEP/III.1/PUR/077/VIII/2014","04-08-2014 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01047858022733","003","L","13","21","02","060210108","01-11-2009 00:00:00","SK/IV.1/PUR/84/X/2009","31-10-2009 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01047858022733","004","R","13","21","02","060210106","01-11-2008 00:00:00","SK/D.I/PUR/134/XI/2008","01-11-2008 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01047858022733","005","R","13","21","02","060210207","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01047860022716","001","L","13","02","02","060524242","01-02-2015 00:00:00","SB/III.1/4865/XII/2014","23-12-2014 00:00:00","","DIREKSI","","","01-01-1900 00:00:00",
"01048463022695","001","L","13","30","02","060320127","01-05-2014 00:00:00","KEP/III.1/PUR/43/V/2014","07-05-2014 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01048463022695","002","R","13","30","02","060320128","01-04-2006 00:00:00","SK/DI/PUR/41/IV/2006","05-04-2006 00:00:00","","ADM","","","01-01-1900 00:00:00",
"01048463022695","003","L","13","30","02","060320128","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01078464023212","001","R","13","14","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01078465023217","001","R","13","14","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01119264030539","003","R","36","20","02","060210105","01-12-2005 00:00:00","SK/RAB/2650/XII/2005","01-12-2005 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01119264030539","003","R","36","12","02","060523135","01-05-2004 00:00:00","SK/RAB/1153/IV/2004","29-04-2004 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01119264030539","005","R","36","20","02","060210108","01-01-2000 00:00:00","SK/D.I/36/25/VI/2000","01-06-2000 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01078465023224","001","R","13","14","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01078466023232","001","L","13","11","02","060523290","01-11-2009 00:00:00","SK/IV.1/PUR/83/X/2009","31-10-2009 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01078466023232","002","R","13","11","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01078467023234","001","R","13","11","02","060523290","01-08-2003 00:00:00","SK/D.I/PUR/134/VII/2003","31-07-2003 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01078467023234","002","R","13","14","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01048464022735","005","R","13","30","02","060319123","01-11-2008 00:00:00","SK/D.I/PUR/134/XI/2008","01-11-2008 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01048464022735","006","R","13","30","02","060319223","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01077860016636","001","L","13","02","02","060523290","01-02-2015 00:00:00","SB/III.1/4865/XII/2015","01-02-2015 00:00:00","","DIREKSI","","","01-01-1900 00:00:00",
"01077860016636","002","L","13","11","02","060524141","01-01-2015 00:00:00","KEP/III.1/PUR/221/XII/2014","31-12-2014 00:00:00","","ADMNISTRATUR","","","01-01-1900 00:00:00",
"01077860016636","003","L","13","11","02","060524241","01-01-2015 00:00:00","KEP/III.1/PUR/221A/XII/2014","31-12-2014 00:00:00","","ADMINISTRTUR","","","01-01-1900 00:00:00",
"01077860016636","004","R","13","11","02","060523290","01-08-2003 00:00:00","SK/D.I/PUR/134/VII/2003","31-07-2003 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01077860016636","005","R","13","14","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01078563025608","001","L","13","02","02","060401100","01-08-2014 00:00:00","KEP/III.1/PUR/077/VIII/2014","04-08-2014 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01078563025608","002","L","13","02","02","060400100","01-09-2012 00:00:00","SK/III.1/PUR/76/VIII/2012","31-08-2012 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01078563025608","003","L","13","02","02","060401100","01-08-2010 00:00:00","SK/IV.1/PUR/097/VII/2010","31-07-2010 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01078563025608","004","R","13","02","02","060401100","01-07-2009 00:00:00","SK/IV.1/PUR/46/VI/2009","30-06-2009 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01078563025608","005","R","13","20","02","060209100","01-05-2005 00:00:00","SK/D.I/PUR/36/IV/2005","30-04-2005 00:00:00","","ADM","","","01-01-1900 00:00:00",
"01078563025608","006","R","13","02","02","060401147","01-05-2003 00:00:00","SK/D.I/PUR/73/IV/2003","30-04-2003 00:00:00","","ADM","","","01-01-1900 00:00:00",
"01078563025608","007","R","13","02","02","060401299","01-01-2003 00:00:00","SK/DI/PUR/03/I/2003","13-01-2003 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01078563025608","008","L","13","02","02","060406156","15-01-2001 00:00:00","SK/PUR/004/I/2001-R","11-01-2001 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01078566025616","001","R","13","11","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01078567025624","001","R","13","14","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01108567026418","001","R","13","12","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01078466023227","001","R","13","14","02","060524241","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01078560025597","001","L","13","02","02","060523290","01-02-2015 00:00:00","SB/III.1/4865/XII/2014","23-12-2014 00:00:00","","DIREKSI","","","01-01-1900 00:00:00",
"01058567025280","002","L","13","10","02","060523290","01-01-2015 00:00:00","KEP/III.1/PUR/221B/XII/2014","31-12-2014 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01058567025280","003","L","13","21","02","060210208","01-10-2013 00:00:00","SK/III.1/PUR/096/IX/2013","30-09-2013 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01078560025597","002","R","13","14","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01078566025620","001","R","13","11","02","060523290","01-08-2003 00:00:00","SK/D.I/PUR/134/VII/2003","31-07-2003 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01058567025280","004","R","13","10","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01028565024892","001","R","13","11","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01028567024907","001","R","13","12","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01078566025620","002","R","13","14","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01048465022755","001","R","13","11","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01048464022730","002","L","13","12","02","060523135","01-02-2013 00:00:00","SK/III.1/PUR/23/II/2013","28-02-2013 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01048464022730","003","L","13","12","02","060523135","01-01-2010 00:00:00","SK/IV.1/PUR/103/XII/2009","31-12-2009 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01048464022730","004","R","13","12","02","060524140","01-12-2004 00:00:00","SK/DI/PUR/230/XI/2004","30-11-2004 00:00:00","","ADM","","","01-01-1900 00:00:00",
"01048463022711","002","L","13","14","02","060509103","01-10-2009 00:00:00","SK/IV.1/PUR/174/IX/2009","14-09-2009 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01048463022711","003","R","13","02","02","060509103","01-01-2008 00:00:00","SK/D.I/PUR/02/I/2008","11-01-2008 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01048465022741","001","R","13","11","02","060523135","01-11-2008 00:00:00","SK/D.I/PUR/134/XI/2008","01-11-2008 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01048465022745","001","L","13","21","02","060211213","01-01-2015 00:00:00","KEP/III.1/PUR/221/XI/2014","31-12-2014 00:00:00","","ADMNISTRATUR","","","01-01-1900 00:00:00",
"01048465022746","001","R","13","12","02","060524239","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01048465022753","001","L","13","20","02","060211213","01-01-2015 00:00:00","KEP/III.1/PUR/221/XI/2014","31-12-2014 00:00:00","","ADMNISTRATUR","","","01-01-1900 00:00:00",
"01048465022753","002","R","13","11","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01048465022764","001","L","13","12","02","060523290","01-01-2015 00:00:00","KEP/III.1/PUR/221B/X/2014","31-12-2014 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01048060022749","001","L","13","02","02","060524239","01-02-2015 00:00:00","SB/III.1/4865/XII/2014","23-12-2014 00:00:00","","DIREKSI","","","01-01-1900 00:00:00",
"01048060022749","002","R","13","11","02","060524239","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","DIREKSI","","","01-01-1900 00:00:00",
"01048466022778","001","R","13","12","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01048466022773","001","L","13","02","02","060408259","01-03-2010 00:00:00","SK/IV.1/PUR/25/II/2010","27-02-2010 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01048466022773","002","L","13","20","02","060210204","01-01-2010 00:00:00","SK/IV.1/PUR/102/XII/2009","31-12-2009 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01048465022764","002","L","13","21","02","060210204","01-09-2012 00:00:00","SK/III.1/PUR/76/VIII/2012","31-08-2012 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01048465022756","001","L","13","11","02","060523290","01-01-2015 00:00:00","KEP/III.1/PUR/221/XI/2014","31-12-2014 00:00:00","","ADMNISTRATUR","","","01-01-1900 00:00:00",
"01048465022756","002","R","13","11","02","060524141","01-04-2006 00:00:00","SK/DI/PUR/41/IV/2006","05-04-2006 00:00:00","","ADM","","","01-01-1900 00:00:00",
"01078065020110","001","L","13","14","02","060523290","01-08-2010 00:00:00","SK/IV.1/PUR/097/VII/2010","31-07-2010 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01048465022756","003","R","13","11","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01048465022757","001","R","13","12","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01048465022763","001","L","13","21","02","060210207","01-01-2015 00:00:00","KEP/III.1/PUR/221/XI/2014","31-12-2014 00:00:00","","ADMNISTRATUR","","","01-01-1900 00:00:00",
"01048465022763","002","L","13","10","02","060523290","01-01-2015 00:00:00","KEP/III.1/PUR/221B/X2014","31-12-2014 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01078461023202","001","R","13","14","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01078567025629","010","L","13","14","02","060523290","01-04-2000 00:00:00","SK/D.I/13/05/VI/2000","01-01-2000 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01018063018660","001","R","13","02","02","060405100","01-05-2009 00:00:00","SK/IV.1/PUR/25/IV/2009","30-04-2009 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01077863025274","001","R","13","11","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","DIREKSI","","","01-01-1900 00:00:00",
"01048464022727","002","R","13","12","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01048466022783","001","R","13","10","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01117860017068","001","L","13","20","02","060210208","01-01-2015 00:00:00","KEP/III.1/PUR/221/XII/2014","31-12-2014 00:00:00","","ADMNISTRATUR","","","01-01-1900 00:00:00",
"01078363021785","001","L","13","14","02","060523290","01-08-2010 00:00:00","SK/IV.1/PUR/097/VII/2010","31-07-2010 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01108060020422","002","R","13","12","02","060524241","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01038465022466","003","R","13","11","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01028563024873","003","R","13","11","02","060523290","01-12-2004 00:00:00","SK/DI/PUR/230/XI/200","15-11-2004 00:00:00","","ADM","","","01-01-1900 00:00:00",
"01078560025596","002","R","13","14","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01077961018071","002","L","13","14","02","060523290","01-07-1979 00:00:00","SK/D.I/13/118/VII/1979","01-07-1979 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01058568025321","003","R","13","10","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01048466022769","001","R","13","14","02","060523290","01-06-2009 00:00:00","SK/IV.1/PUR/32/V/2009","30-05-2009 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"02018464024719","006","R","13","02","02","060408259","01-12-2005 00:00:00","SK/DI/PUR/153/XII/2005","02-12-2005 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01079173030228","001","R","13","14","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01108564026379","001","R","13","21","02","060210108","01-09-2015 00:00:00","KEP/III.1/PUR/059/VII/2015","31-08-2015 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01077661013826","003","R","13","02","02","060523290","01-02-2016 00:00:00","SB/III.1/3973/XII/2016","10-12-2015 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01048464022723","001","R","13","10","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01037960017650","003","R","13","21","02","060210208","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01028564024876","001","L","13","14","02","060523135","01-01-2010 00:00:00","SK/IV.1/PUR/103/XII/2009","31-12-2009 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01010165035822","002","R","13","30","02","060319223","01-12-2004 00:00:00","SK/D.I/106/X/2004","01-12-2004 00:00:00","","DIREKTUR SDM","","","01-01-1900 00:00:00",
"01077961018074","002","L","13","14","02","060523290","01-07-1979 00:00:00","SK/D.I/13/76/VII/1979","01-07-1979 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01016954002808","001","L","13","10","02","060524143","01-08-2014 00:00:00","KEP/III.1/PUR/077/VIII/2014","04-08-2014 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01016954002808","002","L","13","21","02","060210104","01-09-2013 00:00:00","SK/III.1/PUR/082/VIII/2013","31-08-2013 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01016954002808","003","L","13","21","02","060211113","28-03-2013 00:00:00","SK/III.1/PUR/35/III/2013","27-03-2013 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01016954002808","004","L","13","21","02","060210106","01-02-2010 00:00:00","SK/IV.1/PUR/15/I/2010","01-01-2010 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01016954002808","005","R","13","21","02","060211113","01-07-2009 00:00:00","SK/IV.1/PUR/46/VI/2009","30-06-2009 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01016954002808","008","R","13","14","02","060524140","01-11-2006 00:00:00","SK/D.I/PUR/116/X/2006","31-10-2006 00:00:00","","ADM","","","01-01-1900 00:00:00",
"01016954002808","009","R","13","02","02","060408259","01-04-2002 00:00:00","D.I/PUR/III/31/2002","01-04-2002 00:00:00","","ADM","","","01-01-1900 00:00:00",
"01016954002808","010","R","13","02","02","060509103","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01108562026362","001","R","13","11","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01108563004612","001","L","13","10","02","060523290","01-01-2015 00:00:00","KEP/III.1/PUR/221B/XII/2014","31-12-2014 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01108563004612","002","R","13","21","02","060211213","01-03-2003 00:00:00","SK/D.I/PUR/36/III/2003","07-03-2003 00:00:00","","ADM","","","01-01-1900 00:00:00",
"01108563004612","003","R","13","20","02","060211213","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01108563004612","004","R","13","20","02","060211213","01-10-1985 00:00:00","SK/D.I/13/118/XII/1985","01-10-1985 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01028561024864","005","R","13","11","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01108564026381","001","L","13","11","02","060523290","01-01-2015 00:00:00","KEP/III.1/PUR/221/XII/2014","31-12-2014 00:00:00","","ADMNISTRATUR","","","01-01-1900 00:00:00",
"01108564026381","002","L","13","11","02","060523290","01-01-2015 00:00:00","KEP/III.1/PUR/221B/XII/2014","31-12-2014 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01108564026381","003","R","13","11","02","060523290","01-08-2003 00:00:00","SK/D.I/PUR/134/VII/2003","31-07-2003 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01108564026381","004","R","13","14","02","060523290","01-08-2001 00:00:00","SK/D.I/PUR/85/VIII/2001","01-08-2001 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01108565026393","001","R","13","12","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01108566026409","001","R","13","11","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01108566026415","001","R","13","12","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01110673040757","001","P","13","10","02","060523290","01-11-2006 00:00:00","SK/DI/1006/XI/2006","01-11-2006 00:00:00","","DIREKTUR SDM","","","01-01-1900 00:00:00",
