"NPP","NoUrut","St_Pegawai","Golongan","MK","TMT","JnsKenaikan","NoSK","TglSK","NmPejabat","UserId","tglinput",
"01117860017068","09","KB","01","10","01-07-2007 00:00:00","0","SK/D.I/1084A/X/2007","05-10-2007 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"01078260021464","05","KB","01","06","01-07-2003 00:00:00","0","SK/DI/634/VII/2003","23-07-2003 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"01077861016640","18","KB","01","09","01-01-2010 00:00:00","0","SK/IV.I/221/III/2010","24-03-2010 00:00:00","DIREKSI","MIGRASI","01-05-2015 01:55:46",
"01078260021464","011","KB","01","05","01-07-2002 00:00:00","0","SK/DI/628/VII/2002","24-07-2002 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"01048466022782","013","KB","01","00","01-01-2000 00:00:00","7","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","Direktur SDM","","01-01-1900 00:00:00",
"01078260021464","013","KB","01","03","01-01-2000 00:00:00","7","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","Direktur SDM","","01-01-1900 00:00:00",
"01117860017068","08","KB","01","09","01-07-2006 00:00:00","0","SK/D.I/800/VIII/2006","29-08-2006 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"01087661014037","002","KB","05","01","01-01-2013 00:00:00","0","KEP/III.1/192/IV/2013","02-04-2013 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"01048463022711","03","KB","01","01","01-01-2002 00:00:00","0","SK/DI/133/II/2002","28-02-2002 00:00:00","DIREKDI/SDM","","01-01-1900 00:00:00",
"01048463022711","013","KB","01","00","01-01-2000 00:00:00","7","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","Direktur SDM","","01-01-1900 00:00:00",
"01048464022713","002","KB","02","06","01-01-2013 00:00:00","1","KEP/III.1/192/IV/2013","02-04-2013 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"01048464022713","003","KB","02","04","01-01-2012 00:00:00","1","KEP/IV.1/76/II/2012","21-02-2012 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"01048464022713","004","KB","02","02","01-01-2011 00:00:00","1","KEP/IV.1/455/IV/2011","20-04-2011 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"11128061020573","001","KB","01","15","01-01-2014 00:00:00","0","KEP/III.1/179/IV/2014","16-04-2014 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"01048465022764","001","KB","01","15","01-01-2013 00:00:00","0","KEP/III.1/192/IV/2013","02-04-2013 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"01078566025616","001","KB","01","14","01-01-2014 00:00:00","0","KEP/III.1/179/IV/2014","16-04-2014 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"02017862015944","012","KB","01","04","01-07-2001 00:00:00","0","SK/D1/713/VII/2001","24-07-2001 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"11128061020573","002","KB","01","14","01-01-2013 00:00:00","0","KEP/III.1/192/IV/2013","02-04-2013 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"01078465023218","001","KB","01","12","01-01-2014 00:00:00","0","KEP/III.1/179/IV/2014","16-04-2014 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"11128061020573","003","KB","01","13","01-01-2011 00:00:00","0","KEP/IV.1/455/IV/2011","20-04-2011 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"01078465023218","002","KB","01","11","01-01-2013 00:00:00","0","KEP/III.1/192/IV/2013","02-04-2013 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"01078465023218","003","KB","01","10","01-01-2011 00:00:00","0","KEP/IV.1/455/IV/2011","20-04-2011 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"11128061020573","004","KB","01","12","01-07-2009 00:00:00","0","SK/IV.1/889/X/2009","26-10-2009 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"01078465023218","10","KB","01","09","01-01-2010 00:00:00","0","SK/IV.I/221/III/2010","24-03-2010 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"02017862015944","013","KB","01","03","01-01-2000 00:00:00","7","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","Direktur SDM","","01-01-1900 00:00:00",
"11128061020573","10","KB","01","11","01-07-2008 00:00:00","0","SK/D.I/1032/XI/2008-","06-11-2008 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"01048465022764","002","KB","01","14","01-01-2012 00:00:00","0","KEP/IV.1/76/II/2012","21-02-2012 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"01048465022764","12","KB","01","13","01-01-2011 00:00:00","0","KEP/IV.1/455/IV/2011","20-04-2011 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"11128061020573","08","KB","01","09","01-07-2006 00:00:00","0","SK/D.I/800/2006-B","29-08-2006 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"11128061020573","07","KB","01","08","01-07-2005 00:00:00","0","SK/DI/994A/IX/2005","16-09-2005 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"02098560026335","001","KB","03","02","01-01-2014 00:00:00","1","KEP/III.1/179/IV/2014","16-04-2014 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"01078566025616","002","KB","01","13","01-01-2012 00:00:00","0","KEP/IV.1/76/II/2012","21-02-2012 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"11128061020573","06","KB","01","07","01-07-2004 00:00:00","0","SK/D.I/908A/X/2004","20-10-2004 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"01078465023218","09","KB","01","08","01-01-2009 00:00:00","0","SK/IV.1/474/VI/2009","15-06-2009 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"01078465023218","08","KB","01","07","01-01-2008 00:00:00","0","SK/DI/276A/III/2008","28-03-2008 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"01077861016639","07","KB","02","04","01-07-2004 00:00:00","1","SK/DI/908/X/2004","20-10-2004 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"01077660013823","09","KB","04","03","01-07-2007 00:00:00","1","SK/D.I/1084/X/2007","05-10-2007 00:00:00","DIREKSI","MIGRASI","01-05-2015 01:55:34",
"03077762015220","017","KB","04","05","01-01-1998 00:00:00","0","D.I/PUR/051/II/1998","16-01-1998 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"01048466022780","09","KB","01","10","01-07-2007 00:00:00","0","SK/D.I/1084/X/2007","05-10-2007 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"01077761015010","09","KB","01","10","01-07-2007 00:00:00","0","SK/D.I/1084A/X/2007","05-10-2007 00:00:00","DIREKSI","MIGRASI","01-05-2015 01:55:34",
"01048466022780","08","KB","01","09","01-07-2006 00:00:00","0","SK/D.I/800/VIII/2006","29-08-2006 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"03077762015220","018","KB","04","04","01-01-1997 00:00:00","0","D.I/PUR/23/II/1997","15-02-1997 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"03077762015220","019","KB","04","03","01-01-1996 00:00:00","0","E.I/SK/090/PUR/II/96","29-02-1996 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"01077861016639","08","KB","02","04","01-07-2004 00:00:00","1","SK/DI/908/X/2004","20-10-2004 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"03077762015220","020","KB","04","02","01-01-1995 00:00:00","0","E.I/SK/095/PUR/1995","18-04-1995 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"03077762015220","021","KB","04","01","01-01-1994 00:00:00","2","CII/PUR/30/II/1994","26-02-1994 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"01077960018063","09","KB","01","10","01-07-2007 00:00:00","0","SK/D.I/1084A/X/2007","05-10-2007 00:00:00","DIREKSI","MIGRASI","01-05-2015 01:55:34",
"01077960018064","09","KB","01","10","01-07-2007 00:00:00","0","SK/D.I/1084A/X/2007","05-10-2007 00:00:00","DIREKSI","MIGRASI","01-05-2015 01:55:34",
"03077762015220","022","KB","03","06","01-01-1992 00:00:00","0","CII/PUR/46/II/1992","26-02-1992 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"01048466022780","07","KB","01","08","01-07-2005 00:00:00","0","SK/DI/994A/IX/2005","16-09-2005 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"01048466022780","06","KB","01","07","01-07-2004 00:00:00","0","SK/DI/908B/X/2004","22-10-2004 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"03077762015220","024","KB","03","04","01-01-1990 00:00:00","0","CII/PUR/30/III/1990","05-03-1990 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"01048466022780","010","KB","01","06","01-07-2003 00:00:00","0","SK/DI/634/VII/2003","23-07-2003 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"03077762015220","025","KB","03","03","01-01-1989 00:00:00","0","CII/PUR/14/I/1989","31-01-1989 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"01048466022780","011","KB","01","05","01-07-2002 00:00:00","0","SK/DI/628/VII/2002","24-07-2002 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"03077762015220","026","KB","03","02","01-01-1988 00:00:00","0","CII/PUR/22/II/1988","23-02-1988 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"01078064020108","09","KB","01","10","01-07-2007 00:00:00","0","SK/D.I/1084A/X/2007","05-10-2007 00:00:00","DIREKSI","MIGRASI","01-05-2015 01:55:34",
"03077762015220","027","KB","03","01","01-01-1987 00:00:00","0","CII/PUR/16/II/1987","14-02-1987 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"01048466022780","013","KB","01","03","01-01-2000 00:00:00","7","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","Direktur SDM","","01-01-1900 00:00:00",
"03077762015220","028","KB","03","00","01-01-1986 00:00:00","3","CII/PUR/52/1986","14-03-1986 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"01077861016639","05","KB","02","02","01-07-2003 00:00:00","0","SK/DI/634/VII/2003","23-07-2003 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"01077861016639","06","KB","02","02","01-07-2003 00:00:00","0","SK/DI/634/VII/2003","23-07-2003 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"01077861016639","016","KB","02","01","01-07-2002 00:00:00","0","SK/DI/628/VII/2002","24-07-2002 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"01077861016639","017","KB","02","01","01-07-2002 00:00:00","0","SK/DI/628/VII/2002","24-07-2002 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"01078566025619","001","KB","02","02","01-01-2014 00:00:00","0","KEP/III.1/179/IV/2014","16-04-2014 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"01078566025619","002","KB","02","01","01-01-2013 00:00:00","0","KEP/III.1/192/IV/2013","02-04-2013 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"01078566025619","003","KB","02","00","01-01-2012 00:00:00","2","KEP/IV.1/76/II/2012","21-02-2012 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"01078566025619","12","KB","01","14","01-07-2010 00:00:00","1","SK/IV.1/1081/X/2010","28-10-2010 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"01027960017517","014","KB","01","04","01-01-2000 00:00:00","7","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","Direktur SDM","","01-01-1900 00:00:00",
"01028161020728","001","KB","02","00","01-01-2014 00:00:00","2","KEP/III.1/179/IV/2014","16-04-2014 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"01078566025619","11","KB","01","12","01-07-2009 00:00:00","0","SK/IV.1/889/X/2009","26-10-2009 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"01078365021788","09","KB","01","10","01-07-2007 00:00:00","0","SK/D.I/1084A/X/2007","05-10-2007 00:00:00","DIREKSI","MIGRASI","01-05-2015 01:55:35",
"01078061020099","001","KB","02","03","01-01-2014 00:00:00","1","KEP/III.1/179/IV/2014","16-04-2014 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"01048464022729","10","KB","01","11","01-07-2008 00:00:00","0","SK/D.I/1032/XI/2008-","06-11-2008 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"19128062020600","14","KB","01","14","01-01-2012 00:00:00","0","KEP/IV.1/76/II/2012","21-02-2012 00:00:00","DIREKSI","MIGRASI","01-05-2015 01:55:56",
"24017861016047","13","KB","01","14","01-01-2012 00:00:00","0","KEP/IV.1/76/II/2012","21-02-2012 00:00:00","DIREKSI","MIGRASI","01-05-2015 01:55:56",
"25067250021448","13","KB","01","13","01-01-2012 00:00:00","0","KEP/IV.1/76/II/2012","21-02-2012 00:00:00","DIREKSI","MIGRASI","01-05-2015 01:55:56",
"01028566024901","011","KB","01","05","01-07-2002 00:00:00","0","SK/DI/628/VII/2002","24-07-2002 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"01078568025632","006","KB","01","11","01-01-2008 00:00:00","0","SK/DI/276B/III/2008","28-03-2008 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"01017962017380","14","KB","02","00","01-01-2013 00:00:00","2","KEP/III.1/192/IV/201","02-04-2013 00:00:00","DIREKSI","MIGRASI","01-05-2015 01:55:56",
"16097860016961","11","KB","04","04","01-07-2009 00:00:00","0","SK/IV.1/889/X/2009","26-10-2009 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"01048464022729","09","KB","01","10","01-07-2007 00:00:00","0","SK/D.I/1084A/X/2007","05-10-2007 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"01018360021631","14","KB","07","04","01-01-2013 00:00:00","1","KEP/III.1/192/IV/201","02-04-2013 00:00:00","DIREKSI","MIGRASI","01-05-2015 01:55:56",
"01048464022729","009","KB","01","09","01-07-2006 00:00:00","0","SK/D.I/800/VIII/2006","29-08-2006 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"01048464022729","010","KB","01","08","01-07-2005 00:00:00","0","SK/DI/994A/IX/2005","16-09-2005 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"01048464022729","06","KB","01","07","01-07-2004 00:00:00","0","SK/DI/908C/X/2004","20-10-2004 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"01078061020099","002","KB","02","01","01-01-2013 00:00:00","0","KEP/III.1/192/IV/2013","02-04-2013 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"01048464022729","012","KB","01","06","01-07-2003 00:00:00","0","SK/DI/634/VII/2003","23-07-2003 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"01048464022729","013","KB","01","05","01-07-2002 00:00:00","0","SK/DI/628/VII/2002","24-07-2002 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"16097860016961","10","KB","04","03","01-07-2008 00:00:00","1","SK/D.I/1032/XI/2008","06-11-2008 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"01048464022729","014","KB","01","04","01-07-2001 00:00:00","0","SK/D.I/713/VII/2001","24-07-2001 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"16097860016961","09","KB","04","01","01-07-2007 00:00:00","2","SK/D.I/1084/X/2007","05-10-2007 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"16097860016961","08","KB","03","07","01-07-2006 00:00:00","0","SK/D.I/800/VIII/2006","29-08-2006 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"01028462022289","13","KB","01","14","01-01-2013 00:00:00","0","KEP/III.1/192/IV/201","02-04-2013 00:00:00","DIREKSI","MIGRASI","01-05-2015 01:55:56",
"16097860016961","07","KB","03","06","01-07-2005 00:00:00","0","SK/DI/994/IX/2005","16-09-2005 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"01028566024901","012","KB","01","04","01-07-2001 00:00:00","0","SK/D.I/713/VII/2001","24-07-2001 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"02017860015929","10","KB","01","11","01-07-2008 00:00:00","0","SK/D.I/1032/XI/2008-","06-11-2008 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"01048465022744","08","KB","01","09","01-07-2006 00:00:00","0","SK/D.I/800/VIII/2006","29-09-2006 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"01057860025320","14","KB","02","05","01-01-2011 00:00:00","0","KEP/IV.1/455/IV/2011","20-04-2011 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"02017860015929","09","KB","01","10","01-07-2007 00:00:00","0","SK/D.I/1084A/X/2007","05-10-2007 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"01048465022744","07","KB","01","08","01-07-2005 00:00:00","0","SK/DI/994A/IX/2005","16-09-2005 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"02017860015929","08","KB","01","09","01-07-2006 00:00:00","0","SK/D.I/800/VIII/2006","29-08-2006 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"02017860015929","07","KB","01","08","01-07-2005 00:00:00","0","SK/DI/994A/IX/2005","16-09-2005 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"01118566026500","10","KB","01","11","01-07-2008 00:00:00","0","SK/D.I/1032/XI/2008-","06-11-2008 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"01118566026500","09","KB","01","10","01-07-2007 00:00:00","0","SK/D.I/1084A/X/2007","05-10-2007 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"02017860015929","06","KB","01","07","01-07-2004 00:00:00","0","SK/DI/908C/X/2004","20-10-2004 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"01118566026500","08","KB","01","09","01-07-2006 00:00:00","0","SK/D.I/800/VIII/2006","29-08-2006 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"01118566026500","07","KB","01","08","01-07-2005 00:00:00","0","SK/DI/994A/IX/2005","16-09-2005 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"02017860015929","05","KB","01","06","01-07-2003 00:00:00","0","SK/DI/634/VII/2003","23-07-2003 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"02017860015929","011","KB","01","05","01-07-2002 00:00:00","0","SK/DI628/VII/2002","24-07-2002 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"01048466022781","002","KB","01","14","01-01-2012 00:00:00","0","KEP/IV.1/76/II/2012","21-02-2012 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"01078466023232","13","KB","01","14","01-01-2012 00:00:00","0","KEP/IV.1/76/II/2012","21-02-2012 00:00:00","DIREKSI","MIGRASI","01-05-2015 01:55:55",
"01078467023234","13","KB","01","14","01-01-2012 00:00:00","0","KEP/IV.1/76/II/2012","21-02-2012 00:00:00","DIREKSI","MIGRASI","01-05-2015 01:55:55",
"01078467023235","12","KB","01","12","01-01-2012 00:00:00","0","KEP/IV.1/76/II/2012","21-02-2012 00:00:00","DIREKSI","MIGRASI","01-05-2015 01:55:55",
"01077961018075","09","KB","01","10","01-07-2007 00:00:00","0","SK/D.I/1084A/X/2007","05-10-2007 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"01077961018075","08","KB","01","09","01-07-2006 00:00:00","0","SK/D.I/800/2006-B","29-08-2006 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"01077960018068","07","KB","01","08","01-07-2005 00:00:00","0","SK/DI/994A/IX/2005","16-09-2005 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"01077961018075","07","KB","01","08","01-07-2005 00:00:00","0","SK/DI/994A/IX/2005","16-09-2005 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"01077961018075","06","KB","01","07","01-07-2004 00:00:00","0","SK/D.I/908A/X/2004","20-10-2004 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"01077961018075","010","KB","01","06","01-07-2003 00:00:00","0","SK/DI/634/VII/2003","23-07-2003 00:00:00","Direktur SDM","","01-01-1900 00:00:00",
"01077961018075","011","KB","01","05","01-07-2002 00:00:00","0","SK/DI/628/VII/2002","24-07-2002 00:00:00","Direktur SDM","","01-01-1900 00:00:00",
"01078562025600","13","KB","01","14","01-01-2012 00:00:00","0","KEP/IV.1/76/II/2012","21-02-2012 00:00:00","DIREKSI","MIGRASI","01-05-2015 01:55:55",
"01078562025602","14","KB","05","01","01-01-2012 00:00:00","2","KEP/IV.1/76/II/2012","21-02-2012 00:00:00","DIREKSI","MIGRASI","01-05-2015 01:55:55",
"01077961018075","012","KB","01","04","01-07-2001 00:00:00","0","SK/D1/713/VII/2001","24-07-2001 00:00:00","Direktur SDM","","01-01-1900 00:00:00",
"01077960018068","06","KB","01","07","01-07-2004 00:00:00","0","SK/D.I/908A/X/2004","20-10-2004 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"01077960018068","010","KB","01","06","01-07-2003 00:00:00","0","SK/DI/634/VII/2003","23-07-2003 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"01077960018068","011","KB","01","05","01-07-2002 00:00:00","0","SK/DI/628/VII/2002","24-07-2002 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"01078565025612","13","KB","01","14","01-01-2012 00:00:00","0","KEP/IV.1/76/II/2012","21-02-2012 00:00:00","DIREKSI","MIGRASI","01-05-2015 01:55:55",
"01078565025613","13","KB","01","14","01-01-2012 00:00:00","0","KEP/IV.1/76/II/2012","21-02-2012 00:00:00","DIREKSI","MIGRASI","01-05-2015 01:55:55",
"01077960018068","012","KB","01","04","01-07-2001 00:00:00","0","SK/DI/713/VII/2001","24-07-2001 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"01077960018068","013","KB","01","03","01-01-2000 00:00:00","7","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","Direktur SDM","","01-01-1900 00:00:00",
"01089364030728","002","KB","09","01","01-01-2013 00:00:00","0","KEP/III.1/207/IV/201","04-09-2013 00:00:00","Direksi","","01-01-1900 00:00:00",
"01089364030728","003","KB","09","01","01-11-2011 00:00:00","2","KEP/IV.1/1509/XI/201","21-11-2011 00:00:00","DIREKTUR SDM &","","01-01-1900 00:00:00",
"01089364030728","004","KB","08","01","01-01-2011 00:00:00","2","KEP/IV.1/455/IV/2011","20-04-2011 00:00:00","Direktur SDM &","","01-01-1900 00:00:00",
"01089364030728","005","KB","07","04","01-07-2010 00:00:00","1","SK/IV.1/1081/X/2010","28-10-2010 00:00:00","Dir SDM & Umum","","01-01-1900 00:00:00",
"01089364030728","006","KB","07","02","01-01-2010 00:00:00","1","SK/IV.1/221/III/2010","24-03-2010 00:00:00","DSU","","01-01-1900 00:00:00",
"01089364030728","007","KB","07","01","01-01-2009 00:00:00","2","SK/IV.1/474/VI/2009","15-06-2009 00:00:00","Direktur SDM &","","01-01-1900 00:00:00",
"01089364030728","008","KB","06","06","01-01-2008 00:00:00","0","SK/D.I/276/III/2008","28-03-2008 00:00:00","Dir SDM & Umum","","01-01-1900 00:00:00",
"01089364030728","13","KB","06","05","01-01-2007 00:00:00","1","SK/D.I/266/III/2007","12-03-2007 00:00:00","DIREKTUR SDM &","","01-01-1900 00:00:00",
"01089364030728","11","KB","06","02","01-01-2005 00:00:00","1","SK/D.I/291/III/2005","22-03-2005 00:00:00","DIREKTUR SDM &","","01-01-1900 00:00:00",
"01089364030728","012","KB","06","01","01-01-2004 00:00:00","2","SK/DI/194/III/2004","15-03-2004 00:00:00","Direktur SDM &","","01-01-1900 00:00:00",
"01089364030728","013","KB","05","06","01-01-2003 00:00:00","0","SK/DI/021/I/2003","17-01-2003 00:00:00","DIREKTUR SDM &","","01-01-1900 00:00:00",
"01089364030728","014","KB","05","04","01-01-2002 00:00:00","1","SK/D.I/133/II/2002","28-02-2002 00:00:00","DIREKTUR SDM &","","01-01-1900 00:00:00",
"01089364030728","015","KB","05","02","01-01-2001 00:00:00","1","SK/D.I/099/II/2001","09-02-2001 00:00:00","DIREKTUR SDM &","","01-01-1900 00:00:00",
"01089364030728","016","KB","05","00","01-01-2000 00:00:00","7","SK/D.I/35/24/VI/2000","01-06-2000 00:00:00","Direktur SDM","","01-01-1900 00:00:00",
"01089364030728","017","KB","04","00","01-01-2000 00:00:00","2","SK/D.I/1823/XII/2000","30-12-1999 00:00:00","DIREKTUR SDM &","","01-01-1900 00:00:00",
"01089364030728","018","KB","03","04","01-01-1999 00:00:00","1","10:AK.3-098/II/1999","01-02-1999 00:00:00","DIREKTUR SDM &","","01-01-1900 00:00:00",
"01108564026381","03","KB","01","04","01-07-2001 00:00:00","0","SK/D.I/713/VII/2001","24-07-2001 00:00:00","","MIGRASI","01-05-2015 01:55:08",
"01078466023228","11","KB","01","12","01-07-2009 00:00:00","0","SK/IV.1/889/X/2009","26-10-2009 00:00:00","DIREKSI","MIGRASI","01-05-2015 01:55:44",
"01048465022766","013","KB","01","03","01-01-2000 00:00:00","7","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","Direktur SDM","","01-01-1900 00:00:00",
"01077560012083","001","KB","06","02","01-01-2014 00:00:00","1","KEP/III.1/179/IV/2014","16-04-2014 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"01078466023232","11","KB","01","12","01-07-2009 00:00:00","0","SK/IV.1/889/X/2009","26-10-2009 00:00:00","DIREKSI","MIGRASI","01-05-2015 01:55:44",
"01078467023234","11","KB","01","12","01-07-2009 00:00:00","0","SK/IV.1/889/X/2009","26-10-2009 00:00:00","DIREKSI","MIGRASI","01-05-2015 01:55:44",
"01077560012083","002","KB","06","00","01-01-2013 00:00:00","2","KEP/III.1/192/IV/2013","02-04-2013 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"01077560012083","003","KB","05","05","01-01-2012 00:00:00","1","KEP/IV.1/76/II/2012","21-02-2012 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"01078465023223","09","KB","02","07","01-07-2006 00:00:00","0","SK/D.I/800/VIII/2006","29-08-2006 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"01078465023223","08","KB","02","06","01-07-2005 00:00:00","0","SK/DI/994/IX/2005","16-09-2005 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"01078465023223","07","KB","02","05","01-07-2004 00:00:00","0","SK/DI/908/X/2004","20-10-2004 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"01078562025600","11","KB","01","12","01-07-2009 00:00:00","0","SK/IV.1/889/X/2009","26-10-2009 00:00:00","DIREKSI","MIGRASI","01-05-2015 01:55:45",
"01078562025602","11","KB","04","04","01-07-2009 00:00:00","0","SK/IV.1/889/X/2009","26-10-2009 00:00:00","DIREKSI","MIGRASI","01-05-2015 01:55:45",
"01077560012083","12","KB","05","03","01-01-2011 00:00:00","0","KEP/IV.1/455/IV/2011","20-04-2011 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"01077560012083","11","KB","05","02","01-07-2010 00:00:00","1","SK/IV.1/1081/X/2010","28-10-2010 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"01077560012083","10","KB","05","00","01-07-2009 00:00:00","2","SK/IV.1/889/X/2009","26-10-2009 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"01077560012083","09","KB","04","05","01-07-2008 00:00:00","1","SK/D.I/1032/XI/2008","06-11-2008 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"01078465023223","011","KB","02","04","01-07-2003 00:00:00","0","SK/DI/634/VII/2003","23-07-2003 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"01078465023223","012","KB","02","03","01-07-2002 00:00:00","1","SK/DI/628/VII/2002","24-07-2002 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"01077560012083","08","KB","04","03","01-07-2007 00:00:00","1","SK/D.I/1084/X/2007","05-10-2007 00:00:00","DIREKSI","","01-01-1900 00:00:00",
"01078565025613","11","KB","01","12","01-07-2009 00:00:00","0","SK/IV.1/889/X/2009","26-10-2009 00:00:00","DIREKSI","MIGRASI","01-05-2015 01:55:45",
